

🏆央卫频道,#genre#
普拉酒店(HD中字),https://cdn.yzzy29-play.com/20250723/394_28f0b864/index.m3u8
爱只在一瞬间(HD中字),https://cdn.yzzy29-play.com/20250723/392_f73b76ce/index.m3u8
非标准恋爱(HD国语),https://cdn.yzzy29-play.com/20250720/375_f61d6947/index.m3u8
杰森博士 II - 光与影(HD中字),https://cdn.yzzy29-play.com/20250718/368_cf004fdc/index.m3u8
赤橙黄绿青蓝紫(HD国语),https://vvip.high26-playback.com/20250719/15999_064ba0b2/index.m3u8
余生一年的我，遇见了余生半年的你的故事(HD中字),https://cdn.yzzy29-play.com/20250718/364_bac9162b/index.m3u8
简·奥斯汀毁了我的生活(HD中字),https://cdn.yzzy29-play.com/20250716/350_9de6d14f/index.m3u8
同床不轨(HD国语),https://cdn.yzzy27-play.com/20250717/10485_e4f37b9e/index.m3u8
音欲(HD中字),https://cdn.yzzy29-play.com/20250716/345_d81f9c1b/index.m3u8
逃生之门(HD国语),https://cdn.yzzy29-play.com/20250716/344_b3967a0e/index.m3u8
爱的季节(HD中字),https://cdn.yzzy29-play.com/20250716/342_58238e9a/index.m3u8
0公里(HD中字),https://cdn.yzzy29-play.com/20250715/339_04025959/index.m3u8
睡眠经销商(HD中字),https://cdn.yzzy29-play.com/20250715/338_819f46e5/index.m3u8
僵尸高校4：吸血鬼黎明(HD中字),https://cdn.yzzy29-play.com/20250713/329_6faa8040/index.m3u8
结婚与遗产(HD中字),https://cdn.yzzy29-play.com/20250712/319_8d3bba74/index.m3u8
像你这样的人2025(HD中字),https://cdn.yzzy29-play.com/20250712/322_5737c6ec/index.m3u8
爱情也有版权吗?(HD无字),https://vvip.high26-playback.com/20250712/14755_cc8f2e58/index.m3u8
不了情2015(HD中字),https://cdn.yzzy29-play.com/20250709/282_6a9aeddf/index.m3u8
相亲大作战(HD中字),https://cdn.yzzy29-play.com/20250710/290_f90f2aca/index.m3u8
征服曼哈顿(HD中字),https://cdn.yzzy29-play.com/20250709/278_07cdfd23/index.m3u8
红楼梦之金玉良缘(HD国语),https://cdn.yzzy29-play.com/20250708/274_d947bf06/index.m3u8
蓝色太阳宫(HD国语),https://cdn.yzzy29-play.com/20250706/260_a4f23670/index.m3u8
匠魂(HD国语),https://cdn.yzzy29-play.com/20250705/255_fe131d7f/index.m3u8
男与女1983(HD国语),https://cdn.yzzy27-play.com/20250705/9136_28891cb4/index.m3u8
男与女1983(HD粤语),https://cdn.yzzy27-play.com/20250705/9137_ee3dd1c2/index.m3u8
恋小满的小满意(HD国语),https://cdn.yzzy29-play.com/20250703/238_ac1dd209/index.m3u8
爱的时光2023(HD中字),https://cdn.yzzy29-play.com/20250702/213_979d472a/index.m3u8
烈焰危情(HD国语),https://cdn.yzzy29-play.com/20250701/207_69adc1e1/index.m3u8
不知恋爱的我们(HD中字),https://cdn.yzzy29-play.com/20250701/199_84d9ee44/index.m3u8
总统爱情(HD中字),https://cdn.yzzy29-play.com/20250629/195_0336dcba/index.m3u8
大海作证(HD中字),https://cdn.yzzy29-play.com/20250628/174_bf822969/index.m3u8
两个女人2010(HD中字),https://cdn.yzzy28-play.com/20250625/5904_05ae14d7/index.m3u8
有一个地方只有我们知道(HD国语),https://cdn.yzzy29-play.com/20250624/154_1d7f7abc/index.m3u8
此前此后1999(HD中字),https://cdn.yzzy29-play.com/20250621/135_7f1de29e/index.m3u8
致巴塞罗那，永远(HD中字),https://cdn.yzzy29-play.com/20250616/92_92cc2275/index.m3u8
恋曲尘封(HD国语),https://cdn.yzzy29-play.com/20250615/75_d09bf415/index.m3u8
勒克瑙之花(HD中字),https://cdn.yzzy27-play.com/20250615/6932_caaa29ea/index.m3u8
地下铁2003(HD国语),https://cdn.yzzy29-play.com/20250611/30_34173cb3/index.m3u8
命运之手2025(HD国语),https://yzzy21.playback-speed.com/20250607/43183_e1eb0dc6/index.m3u8
朱丽叶与罗密欧 2025(HD中字),https://yzzy21.playback-speed.com/20250605/43163_95ece4dd/index.m3u8
双峰：遗失的碎片(HD中字),https://cdn.yzzy27-play.com/20250606/5560_f05f78cb/index.m3u8
东京少女 2008(HD中字),https://yzzy21.playback-speed.com/20250602/43145_3d1dfde9/index.m3u8
记忆摩天轮 2025(HD国语),https://yzzy21.playback-speed.com/20250601/43134_66b708d4/index.m3u8
我在等，风也在等 2025(HD国语),https://yzzy21.playback-speed.com/20250530/43115_8f3a59e2/index.m3u8
病毒 2025(HD中字),https://yzzy21.playback-speed.com/20250527/43096_d0b2ef3b/index.m3u8
圣诞佳节风情录 2009(HD中字),https://yzzy21.playback-speed.com/20250525/43084_1b02d19f/index.m3u8
心若在，家就在(HD中字),https://yzzy21.playback-speed.com/20250525/43077_39f08ca9/index.m3u8
爱屋及污 2011(HD中字),https://yzzy21.playback-speed.com/20250525/43068_99fb2c00/index.m3u8
恩怨情天 1984(HD中字),https://yzzy21.playback-speed.com/20250524/43066_24fe7c0c/index.m3u8



█████████████████████████████████████████████
🏆科幻片场,#genre#
█████████████████████████████████████████████

异形大灾难1985(HD中字),https://cdn.yzzy29-play.com/20250803/481_9461cce2/index.m3u8
2025-08-01 10:45:09
惊变28年(HD中字)2025,https://cdn.yzzy29-play.com/20250731/452_9431c87f/index.m3u8
发条橙(HD中字),https://cdn.yzzy27-play.com/20250726/11672_2e23b644/index.m3u8
火线(HD中字),https://cdn.yzzy27-play.com/20250726/11671_9274eae5/index.m3u8
第五元素(HD中字),https://cdn.yzzy28-play.com/20250724/9545_83a70336/index.m3u8
梅根2.0(HD中字),https://cdn.yzzy29-play.com/20250715/340_40008b9a/index.m3u8
血偿2025(HD中字),https://cdn.yzzy29-play.com/20250712/307_8e98d81f/index.m3u8
砖墙谜攻(HD中字),https://cdn.yzzy29-play.com/20250712/311_9dfcd5e5/index.m3u8
禁忌地带(HD国语),https://cdn.yzzy29-play.com/20250704/246_38db3aed/index.m3u8
浩劫后(HD中字),https://cdn.yzzy27-play.com/20250704/9087_a2b15837/index.m3u8
开心超人之逆世营救(HD国语),https://cdn.yzzy29-play.com/20250702/223_115f8950/index.m3u8
谎花(HD中字),https://cdn.yzzy29-play.com/20250701/203_e2c0be24/index.m3u8
惊变28年TS中字),https://cdn.yzzy29-play.com/20250629/187_31fefc0e/index.m3u8
红土地2025(HD国语),https://cdn.yzzy29-play.com/20250627/163_0777d5c1/index.m3u8
捕梦网(HD中字版),https://vvip.high26-playback.com/20250625/12165_2b1a9e41/index.m3u8
人类终结(HD中字),https://cdn.yzzy29-play.com/20250619/113_73278a4a/index.m3u8
拦截终结者(HD中字),https://cdn.yzzy29-play.com/20250619/112_7f6ffaa6/index.m3u8
终结者2018(HD国语),https://cdn.yzzy28-play.com/20250619/5542_bd4d08cd/index.m3u8
终结者2018(HD中字),https://cdn.yzzy28-play.com/20250619/5543_a10a2663/index.m3u8
终结者3(HD国语),https://cdn.yzzy27-play.com/20250620/7385_ce1aad92/index.m3u8
终结者3(HD中字),https://cdn.yzzy27-play.com/20250620/7386_5735c3a7/index.m3u8
极寒潜袭(HD中字),https://cdn.yzzy29-play.com/20250618/96_26657d5f/index.m3u8
如何破获自己的谋杀案(HD中字),https://cdn.yzzy29-play.com/20250615/69_14bfa6bb/index.m3u8
终结者(HD国语),https://vvip.high26-playback.com/20250614/10847_b460cf6b/index.m3u8
终结者(HD中字),https://vvip.high26-playback.com/20250614/10848_0e44b9ca/index.m3u8
梦魇2024(HD中字),https://cdn.yzzy29-play.com/20250612/46_d9d4f495/index.m3u8
预言1979(HD中字),https://cdn.yzzy29-play.com/20250611/42_a1d0c6e8/index.m3u8
人间大浩劫(HD中字),https://cdn.yzzy29-play.com/20250608/11_6512bd43/index.m3u8
杰森在太空(HD中字),https://cdn.yzzy29-play.com/20250608/7_8f14e45f/index.m3u8
星际监狱2025(HD中字),https://yzzy21.playback-speed.com/20250528/43102_0c958f74/index.m3u8
北海巨妖2006(HD中字),https://yzzy21.playback-speed.com/20250524/43064_b5f15297/index.m3u8
蛇鱼怪(HD中字),https://yzzy21.playback-speed.com/20250524/43062_e60f9011/index.m3u8
黑洞时间(HD中字),https://yzzy21.playback-speed.com/20250522/43044_5015c83b/index.m3u8
盖·曼利：一部真正的电影(HD中字),https://yzzy21.playback-speed.com/20250521/43036_bf7526b5/index.m3u8
X档案：我要相信(HD中字),https://vvip.high26-playback.com/20250521/7843_8d917ee2/index.m3u8
X档案：征服未来(HD中字),https://vvip.high26-playback.com/20250521/7842_881cb553/index.m3u8
异星入侵：凤凰出山(HD中字),https://yzzy21.playback-speed.com/20250520/43028_8935ea08/index.m3u8
龙黄蜂(HD中字),https://yzzy21.playback-speed.com/20250517/42995_80584c1c/index.m3u8
月球陨落(HD中字),https://yzzy.play-cdn17.com/20230801/14243_0582c2dd/index.m3u8
月球陨落(HD国语),https://yzzy21.playback-speed.com/20250516/42973_bce59b83/index.m3u8
烈日风暴(HD中字),https://yzzy21.playback-speed.com/20250514/42969_b275aac1/index.m3u8
人类冬眠计划(HD中字),https://yzzy21.playback-speed.com/20250512/42939_359353cc/index.m3u8
我能有个见证人吗(HD中字),https://yzzy21.playback-speed.com/20250507/42894_607ad71b/index.m3u8
机械杀娃(HD中字),https://yzzy21.playback-speed.com/20250507/42877_dcae1274/index.m3u8
B星球(HD中字),https://yzzy21.playback-speed.com/20250507/42872_849db8ef/index.m3u8
危险古迹(HD中字),https://yzzy21.playback-speed.com/20250503/42795_11350c3a/index.m3u8
裹尸布(HD中字),https://cdn.yzzy27-play.com/20250428/1118_c60d060b/index.m3u8
机器战警2(HD中字),https://v2.yzzy5-play.com/20220528/20765_c2e5e8b3/index.m3u8
机器战警2(HD国语),https://yzzy21.playback-speed.com/20250424/42686_bbadbbe2/index.m3u8
机器战警1987(HD中字),https://v2.yzzy5-play.com/20220528/20763_e7554981/index.m3u8
机器战警1987(HD国语),https://yzzy21.playback-speed.com/20250424/42684_e6d13316/index.m3u8
恐龙鳄鱼(HD中字),https://yzzy21.playback-speed.com/20250423/42671_85a3e572/index.m3u8
异世降临(HD中字),https://yzzy21.playback-speed.com/20250423/42656_39f28409/index.m3u8
再造战士2：反攻时刻(HD中字),https://yzzy21.playback-speed.com/20250421/42649_40ead786/index.m3u8
再造战士2：反攻时刻(HD国语),https://yzzy21.playback-speed.com/20250421/42650_e812db5b/index.m3u8
防空洞(HD中字),https://yzzy21.playback-speed.com/20250416/42603_170c68ab/index.m3u8
超现实危机(HD中字),https://yzzy21.playback-speed.com/20250416/42599_02280017/index.m3u8
柯拉(HD中字),https://yzzy21.playback-speed.com/20250416/42598_f783291f/index.m3u8
2025-04-17 14:34:13



█████████████████████████████████████████████
🏆恐怖片场,#genre#
█████████████████████████████████████████████

2025-08-01 11:03:10
在你父亲找到我们之前(HD中字)2025,https://cdn.yzzy29-play.com/20250731/458_d07e70ef/index.m3u8
跨越凛冬2024(HD中字),https://cdn.yzzy29-play.com/20250731/444_550a141f/index.m3u8
黑楼惊魂2025(HD国语),https://cdn.yzzy29-play.com/20250731/443_13f3cf8c/index.m3u8
摆渡人2007(HD中字).https://cdn.yzzy29-play.com/20250730/439_eed5af6a/index.m3u8
古宅谜案2024(HD国语),HD国语$https://cdn.yzzy29-play.com/20250729/437_fccb60fb/index.m3u8
撕裂人2006(HD中字),https://cdn.yzzy28-play.com/20250729/10206_f365c0ce/index.m3u8
刺2008(HD中字),https://vvip.high26-playback.com/20250730/16866_180a2a0c/index.m3u8
你是下一个2011(HD中字),https://cdn.yzzy29-play.com/20250727/427_18997733/index.m3u8
神明2025(HD中字),https://cdn.yzzy29-play.com/20250727/422_f85454e8/index.m3u8
食尸人2 2022 (HD中字),https://cdn.yzzy29-play.com/20250725/414_66808e32/index.m3u8
荒岛猎杀2024(HD中字),https://cdn.yzzy29-play.com/20250725/413_0deb1c54/index.m3u8
失忆飞行2024(HD中字),https://cdn.yzzy29-play.com/20250724/408_0d0fd7c6/index.m3u8
日暮恶魔2023(HD中字),https://cdn.yzzy29-play.com/20250724/406_8cb22bdd/index.m3u8
黑金亡命徒2025(HD中字),https://cdn.yzzy29-play.com/20250724/404_4f4adcbf/index.m3u8
逼迫2025(HD中字),https://cdn.yzzy29-play.com/20250724/401_816b112c/index.m3u8
做鬼不会放过你2023(HD中字),https://cdn.yzzy29-play.com/20250723/397_e46de7e1/index.m3u8
危险动物2025(HD中字),https://cdn.yzzy29-play.com/20250723/395_1543843a/index.m3u8
掘坟惊魂2024(HD中字),https://cdn.yzzy29-play.com/20250721/388_d9fc5b73/index.m3u8
围墙之内2024(HD中字),https://cdn.yzzy29-play.com/20250721/384_0584ce56/index.m3u8
第九道门1999(HD中字),https://vvip.high26-playback.com/20250721/16186_894d4b46/index.m3u8
墙外之音(HD中字),https://cdn.yzzy29-play.com/20250718/370_d709f38e/index.m3u8
幽冥哨劫2025(HD中字),https://cdn.yzzy28-play.com/20250718/8728_3b2acfe2/index.m3u8
火车2012(HD中字),https://vvip.high26-playback.com/20250718/15883_649c73a9/index.m3u8
恶灵人间2024(HD中字),https://cdn.yzzy29-play.com/20250716/346_13f9896d/index.m3u8
亡灵2025(HD中字),https://cdn.yzzy29-play.com/20250716/348_01386bd6/index.m3u8
甲屯里鬼屋2022(HD中字),https://cdn.yzzy29-play.com/20250716/349_0bb4aec1/index.m3u8
邪灵城堡2024(HD中字),https://cdn.yzzy29-play.com/20250716/352_371bce7d/index.m3u8
古镇迷案2025(HD国语),https://cdn.yzzy29-play.com/20250717/354_8dd48d6a/index.m3u8
漩涡2000(HD中字),https://cdn.yzzy27-play.com/20250716/10409_f653d597/index.m3u8
哭泣的男人2021(HD中字),https://cdn.yzzy29-play.com/20250715/336_6855456e/index.m3u8
战栗1978(HD中字),https://cdn.yzzy29-play.com/20250713/332_c042f4db/index.m3u8
复仇天使2024(HD中字),https://cdn.yzzy29-play.com/20250713/328_cd00692c/index.m3u8
自主公民2025(HD中字),https://cdn.yzzy29-play.com/20250712/326_a666587a/index.m3u8
斯卡吉特2021(HD中字),https://cdn.yzzy29-play.com/20250711/298_26e359e8/index.m3u8
致命逃亡2025(HD中字),https://cdn.yzzy29-play.com/20250712/309_eddea82a/index.m3u8
冥府使者2025(HD中字),https://cdn.yzzy29-play.com/20250711/296_d296c101/index.m3u8
不当表现2024(HD中字),https://cdn.yzzy29-play.com/20250711/293_53c3bce6/index.m3u8
尸杀泰拳2025(HD中字),https://cdn.yzzy29-play.com/20250709/277_20f07591/index.m3u8
失踪儿童录像带2024(HD中字),https://cdn.yzzy29-play.com/20250708/270_39059724/index.m3u8
催眠眼1960(HD中字),https://cdn.yzzy29-play.com/20250707/268_8f121ce0/index.m3u8
杀发2019(HD中字),https://cdn.yzzy29-play.com/20250707/267_eda80a3d/index.m3u8
鸟与蜜蜂2025(HD中字),https://cdn.yzzy29-play.com/20250706/261_b1a59b31/index.m3u8
地下九英里2009(HD中字),https://cdn.yzzy29-play.com/20250706/259_cfa0860e/index.m3u8
编辑灵deleted2023(HD中字),https://cdn.yzzy29-play.com/20250706/257_d96409bf/index.m3u8
艾尔菲·霍普金斯2012(HD中字),https://cdn.yzzy29-play.com/20250706/256_f718499c/index.m3u8
荒漠黎明2025(HD中字),https://cdn.yzzy29-play.com/20250705/250_6c9882bb/index.m3u8
蝴蝶屋2025(HD中字),https://cdn.yzzy29-play.com/20250705/249_077e29b1/index.m3u8
正午的女巫2016(HD中字),https://cdn.yzzy29-play.com/20250704/245_0266e33d/index.m3u8
伊甸2024(HD中字),https://cdn.yzzy29-play.com/20250704/243_cb70ab37/index.m3u8
马尔多罗行动2024(HD中字),https://cdn.yzzy29-play.com/20250703/241_f340f1b1/index.m3u8
狄仁杰之诡镇幽魂2025(HD国语),https://cdn.yzzy29-play.com/20250703/236_01161aaa/index.m3u8
血欲古堡1968(HD中字),https://cdn.yzzy29-play.com/20250703/233_e1654211/index.m3u8
鬣狗人2010(HD中字),https://cdn.yzzy29-play.com/20250703/230_6da9003b/index.m3u8
哈林兄弟1992(HD中字),https://cdn.yzzy29-play.com/20250703/229_57aeee35/index.m3u8
荒野人魔2024(HD中字),https://cdn.yzzy29-play.com/20250702/226_9cfdf10e/index.m3u8
疾速追杀：芭蕾杀姬2025(HD中字),https://cdn.yzzy29-play.com/20250702/220_ec8ce6ab/index.m3u8
诡音2025(HD中字),https://cdn.yzzy29-play.com/20250702/219_c0e190d8/index.m3u8
复活她2025(HD中字),https://cdn.yzzy29-play.com/20250702/216_45fbc6d3/index.m3u8
不完美逃脱2025(HD国语),https://cdn.yzzy29-play.com/20250702/215_3b8a6142/index.m3u8
活跳尸3 2003(HD中字),https://cdn.yzzy27-play.com/20250702/8745_0fd600c9/index.m3u8
活跳尸2 1990(HD中字),https://cdn.yzzy27-play.com/20250702/8744_d55eaf85/index.m3u8
活死人之日1985(HD中字),https://vvip.high26-playback.com/20250702/12746_c1fcffd5/index.m3u8
活死人黎明1978(HD中字),https://vvip.high26-playback.com/20250702/12745_50784df4/index.m3u8
活死人之夜1990(HD中字),https://cdn.yzzy28-play.com/20250701/6988_251bd044/index.m3u8
玛雅2023(HD中字),https://cdn.yzzy29-play.com/20250701/208_091d584f/index.m3u8
新丧尸出笼2008(HD中字),https://cdn.yzzy28-play.com/20250701/6967_b440369b/index.m3u8
人鬼双胞胎1993(HD中字),https://cdn.yzzy28-play.com/20250701/6966_dba4c1a1/index.m3u8
恶狼2010(HD中字),https://cdn.yzzy29-play.com/20250701/202_854d6fae/index.m3u8
报废2025(HD中字),https://cdn.yzzy29-play.com/20250701/197_85d8ce59/index.m3u8
傲慢与善良2024(HD中字),https://cdn.yzzy29-play.com/20250701/196_084b6fbb/index.m3u8
枕边陌生人2015(HD中字),https://cdn.yzzy29-play.com/20250629/194_a597e505/index.m3u8
仪式2025(HD中字),https://cdn.yzzy29-play.com/20250628/181_fc221309/index.m3u8
娜迦：永恒的羁绊2025(HD中字),https://cdn.yzzy29-play.com/20250628/180_045117b0/index.m3u8
魔胎1983(HD国语),https://cdn.yzzy28-play.com/20250628/6554_8ad56037/index.m3u8
黑宅故事2025(HD中字),https://cdn.yzzy29-play.com/20250628/175_82161242/index.m3u8
活死人归来31994(HD中字),https://cdn.yzzy27-play.com/20250628/8249_4f6312fa/index.m3u8
活死人归来21988(HD中字),https://vvip.high26-playback.com/20250628/12468_0d2922ee/index.m3u8
活死人归来1985(HD中字),https://cdn.yzzy28-play.com/20250627/6473_8a0cd50e/index.m3u8
我不太懂你2024(HD中字),https://cdn.yzzy29-play.com/20250627/165_9766527f/index.m3u8
咫尺家园2019(HD中字),https://cdn.yzzy29-play.com/20250625/161_bd4c9ab7/index.m3u8
阿尔玛与狼2025(HD中字),https://cdn.yzzy29-play.com/20250621/133_9fc3d715/index.m3u8
鬼迷藏2024(HD中字),https://cdn.yzzy29-play.com/20250621/137_3988c7f8/index.m3u8
焦点悬疑2024(HD中字),https://cdn.yzzy29-play.com/20250621/138_013d4071/index.m3u8
千万别眨眼2025(HD中字),https://cdn.yzzy29-play.com/20250621/140_1385974e/index.m3u8
接触1992(HD中字),https://cdn.yzzy29-play.com/20250621/139_e00da03b/index.m3u8
燃烧的槐多啊2023(HD中字),https://cdn.yzzy29-play.com/20250621/141_0f28b5d4/index.m3u8
夺命异教徒2024(HD中字),https://cdn.yzzy29-play.com/20250621/121_4c56ff4c/index.m3u8
理发师陶德：血宴共戮2025(HD中字),https://cdn.yzzy29-play.com/20250621/126_069059b7/index.m3u8
