影视1,#genre#
庆余年台,http://huanqiuzhibo.cn/manifest/douyu.php?id=5908256 
欢乐综艺,http://huanqiuzhibo.cn/manifest/douyu.php?id=131977 
万合出品,http://huanqiuzhibo.cn/manifest/douyu.php?id=9220456 
吃米滴虫,http://huanqiuzhibo.cn/manifest/douyu.php?id=315457 
高分电影,http://huanqiuzhibo.cn/manifest/douyu.php?id=7254536 
豆瓣高分,http://huanqiuzhibo.cn/manifest/douyu.php?id=8770422 
漫威影院,http://huanqiuzhibo.cn/manifest/douyu.php?id=6140589 
特辑电影,http://huanqiuzhibo.cn/manifest/douyu.php?id=3637778 
粤语电影,http://huanqiuzhibo.cn/manifest/douyu.php?id=1226741 
国产电影,http://huanqiuzhibo.cn/manifest/douyu.php?id=5423 
精彩电影,http://huanqiuzhibo.cn/manifest/douyu.php?id=9650887 
喜剧电影,http://huanqiuzhibo.cn/manifest/douyu.php?id=323876 
动作电影,http://huanqiuzhibo.cn/manifest/douyu.php?id=6763930 
恐怖电影,http://huanqiuzhibo.cn/manifest/douyu.php?id=218859 
恐怖鬼怪,http://huanqiuzhibo.cn/manifest/douyu.php?id=1165374 
童年阴影,http://huanqiuzhibo.cn/manifest/douyu.php?id=2935323 
惊悚电影,http://huanqiuzhibo.cn/manifest/douyu.php?id=96577 
华语影院,http://huanqiuzhibo.cn/manifest/douyu.php?id=3928 
神乐影院,http://huanqiuzhibo.cn/manifest/douyu.php?id=85894 
周末影院,http://huanqiuzhibo.cn/manifest/douyu.php?id=3637765 
周末电影,http://huanqiuzhibo.cn/manifest/douyu.php?id=3637726 
兔子影厅,http://huanqiuzhibo.cn/manifest/douyu.php?id=8985415 
冰冰影厅,http://huanqiuzhibo.cn/manifest/douyu.php?id=74374 
刀刀影院,http://huanqiuzhibo.cn/manifest/douyu.php?id=747764 
奶虫影院,http://huanqiuzhibo.cn/manifest/douyu.php?id=263824 
贝爷壹厅,http://huanqiuzhibo.cn/manifest/douyu.php?id=252802 
贝爷贰厅,http://huanqiuzhibo.cn/manifest/douyu.php?id=4332 
贝爷叁厅,http://huanqiuzhibo.cn/manifest/douyu.php?id=36337 
凌儿影院,http://huanqiuzhibo.cn/manifest/douyu.php?id=1377142 
云宝影院,http://huanqiuzhibo.cn/manifest/douyu.php?id=7305938 
花卷影院,http://huanqiuzhibo.cn/manifest/douyu.php?id=52787 
菜园小饼,http://huanqiuzhibo.cn/manifest/douyu.php?id=1735337 
米娅影院,http://huanqiuzhibo.cn/manifest/douyu.php?id=6537888 
橙記港剧,http://huanqiuzhibo.cn/manifest/douyu.php?id=4549169 
大宝影院,http://huanqiuzhibo.cn/manifest/douyu.php?id=805235 
蚂蚱影院,http://huanqiuzhibo.cn/manifest/douyu.php?id=6079455 
怡寶影院,http://huanqiuzhibo.cn/manifest/douyu.php?id=434971 
圆子影院,http://huanqiuzhibo.cn/manifest/douyu.php?id=6566658 
贝贝影院,http://huanqiuzhibo.cn/manifest/douyu.php?id=431460 
可乐影院,http://huanqiuzhibo.cn/manifest/douyu.php?id=20415 
萌牛影院,http://huanqiuzhibo.cn/manifest/douyu.php?id=7494871 
兔兔影院,http://huanqiuzhibo.cn/manifest/douyu.php?id=1504768 
无双影院,http://huanqiuzhibo.cn/manifest/douyu.php?id=4870914 
下饭神剧,http://huanqiuzhibo.cn/manifest/douyu.php?id=276200 
古装神剧,http://huanqiuzhibo.cn/manifest/douyu.php?id=338759 
晚湾影院,http://huanqiuzhibo.cn/manifest/douyu.php?id=9461178 
酒染影院,http://huanqiuzhibo.cn/manifest/douyu.php?id=7550220 
芊珏影院,http://huanqiuzhibo.cn/manifest/douyu.php?id=8814650 
热门港剧,http://huanqiuzhibo.cn/manifest/douyu.php?id=5522351 
盗墓剧集,http://huanqiuzhibo.cn/manifest/douyu.php?id=9292503 
金庸武侠,http://huanqiuzhibo.cn/manifest/douyu.php?id=7644931 
国产剧集,http://huanqiuzhibo.cn/manifest/douyu.php?id=8157860 
国产剧场,http://huanqiuzhibo.cn/manifest/douyu.php?id=308752 
爱情公寓,http://huanqiuzhibo.cn/manifest/douyu.php?id=2838296 
经典剧集,http://huanqiuzhibo.cn/manifest/douyu.php?id=686336
奶虫影院,http://zzy789.xyz/douyu1.php?id=263824
绍兴影院,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
新昌休闲,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8

影视5,#genre#
player=1
歪歪影院,http://61.163.58.154:10604/yy/1382736877
灭吧影院,http://home.wwang.pw:-30081/huya/30528581
丫丫影院,http://iptv.com.gerss.cn/huya/11602055
萌萌影院,http://iptv.com.gerss.cn/huya/30376663
周星星,http://iptv.com.gerss.cn/huya/11336587 
搞笑恐怖,http://iptv.com.gerss.cn/huya/11601960 
搞笑恐怖,http://iptv.com.gerss.cn/huya/11601960 
小鬼头,http://iptv.com.gerss.cn/huya/11352963 
刘德华,http://iptv.com.gerss.cn/huya/11342424 
许冠英,http://iptv.com.gerss.cn/huya/11601972 
李连杰,http://iptv.com.gerss.cn/huya/11342390 
甄子丹,http://iptv.com.gerss.cn/huya/11352935 
星爷,http://iptv.com.gerss.cn/huya/11342412 
英叔,http://iptv.com.gerss.cn/huya/11342421 
成龙,http://iptv.com.gerss.cn/huya/11342386 
王晶,http://iptv.com.gerss.cn/huya/11602058 
沈腾,http://iptv.com.gerss.cn/huya/11601968 
黄渤,http://iptv.com.gerss.cn/huya/11352876 
吴京,http://iptv.com.gerss.cn/huya/11602041 
强森,http://iptv.com.gerss.cn/huya/21059581 
怪兽,http://iptv.com.gerss.cn/huya/21059577 
武侠,http://iptv.com.gerss.cn/huya/11342427 
罪犯,http://iptv.com.gerss.cn/huya/11352962 
枪战,http://iptv.com.gerss.cn/huya/21059579 
盗墓,http://iptv.com.gerss.cn/huya/21059552 
贺岁,http://iptv.com.gerss.cn/huya/11601971 
玄幻,http://iptv.com.gerss.cn/huya/11342414 
喜剧,http://iptv.com.gerss.cn/huya/11352877 
港片,http://iptv.com.gerss.cn/huya/11602043 
国产,http://iptv.com.gerss.cn/huya/11352973 
欢乐剧场,http://maomao.kandiantv.cn/douyu1.php?id=7489563 
喜剧专场,http://iptv.com.gerss.cn/huya/11602044 
高分动作,http://iptv.com.gerss.cn/huya/11352884 
不挤影院,http://iptv.com.gerss.cn/huya/11352897 
黑帮斗争,http://iptv.com.gerss.cn/huya/11342419 
嫣然影厅,http://iptv.com.gerss.cn/huya/11601977 
女神系列,http://iptv.com.gerss.cn/huya/11336571 
经典女神,http://iptv.com.gerss.cn/huya/11352909 
许氏三杰,http://iptv.com.gerss.cn/huya/11602033 
经典港片,http://iptv.com.gerss.cn/huya/11352965 
镖行天下,http://iptv.com.gerss.cn/huya/11352969 
蘑菇影厅,http://iptv.com.gerss.cn/huya/11601981 
搞笑恐怖,http://iptv.com.gerss.cn/huya/11601960 
死神来了,http://iptv.com.gerss.cn/huya/11352903 
电影_发哥,http://iptv.com.gerss.cn/huya/11342387 
电影_漫威,http://iptv.com.gerss.cn/huya/11602034 
电影_宇宙,http://iptv.com.gerss.cn/huya/11342428 
电影_警匪,http://iptv.com.gerss.cn/huya/11352886 
电影_海盗,http://iptv.com.gerss.cn/huya/21059595 
电影_赛车,http://iptv.com.gerss.cn/huya/11279247 
电影_救援,http://iptv.com.gerss.cn/huya/21059594 
电影_热血,http://iptv.com.gerss.cn/huya/11352934

电影_英叔,https://live.metshop.top/huya/11342421
电影_发哥,https://live.metshop.top/huya/11342387
电影_成龙,https://live.metshop.top/huya/11342386
电影_王晶,https://live.metshop.top/huya/11602058
电影_沈腾,https://live.metshop.top/huya/11601968
电影_黄渤,https://live.metshop.top/huya/11352876
电影_强森,https://live.metshop.top/huya/21059581
电影_漫威,https://live.metshop.top/huya/11602034
电影_宇宙,https://live.metshop.top/huya/11342428
电影_怪兽,https://live.metshop.top/huya/21059577
电影_武侠,https://live.metshop.top/huya/11342427
电影_警匪,https://live.metshop.top/huya/11352886
电影_罪犯,https://live.metshop.top/huya/11352962
电影_枪战,https://live.metshop.top/huya/21059579
电影_海盗,https://live.metshop.top/huya/21059595
电影_赛车,https://live.metshop.top/huya/11279247
电影_推荐,https://live.metshop.top/huya/11602041
电影_救援,https://live.metshop.top/huya/21059594
电影_热血,https://live.metshop.top/huya/11352934
电影_盗墓,https://live.metshop.top/huya/21059552
电影_贺岁,https://live.metshop.top/huya/11601971
电影_玄幻,https://live.metshop.top/huya/11342414
电影_谍战,https://live.metshop.top/huya/21059585
电影_战争,https://live.metshop.top/huya/21059592
电影_喜剧,https://live.metshop.top/huya/11352877
电影_港片,https://live.metshop.top/huya/11602043
电影_国产,https://live.metshop.top/huya/11352973
电影_周星星,https://live.metshop.top/huya/11336587
电影_李连杰,https://live.metshop.top/huya/11342390
电影_洪金宝,https://live.metshop.top/huya/11279251
电影_梁家辉,https://live.metshop.top/huya/11342429
电影_刘德华,https://live.metshop.top/huya/11342424

影视6,#genre#
player=2
4K斗鱼台,http://211.101.234.24:68/公众号猫月牙/douyu.php?id=12191214
林正英台,http://211.101.234.24:68/公众号猫月牙/douyu.php?id=8009547
鬼怪 剧场,http://211.101.234.24:68/公众号猫月牙/douyu.php?id=1165374
奶虫恐怖,http://211.101.234.24:68/公众号猫月牙/douyu.php?id=263824
鬼片恐怖,http://211.101.234.24:68/公众号猫月牙/douyu.php?id=96577
恐怖电影,http://211.101.234.24:68/公众号猫月牙/douyu.php?id=310926
欧美 科幻,http://211.101.234.24:68/公众号猫月牙/douyu.php?id=252802
林正英 1,http://211.101.234.24:68/公众号猫月牙/douyu.php?id=7356023
林正英 1,http://php.666230.xyz/公众号【睡眼迷离的猫】/proxy/斗鱼.php?id=7356023
林正英 1,http://zzy789.xyz/douyu1.php?id=7356023
林正英 2,http://zzy789.xyz/douyu1.php?id=218859
斗鱼频道,http://zzy789.xyz/douyu1.php?id=8770422
斗鱼频道,http://zzy789.xyz/douyu1.php?id=218859
斗鱼频道,http://zzy789.xyz/douyu1.php?id=413573
斗鱼频道,http://zzy789.xyz/douyu1.php?id=9292492
鬼片恐怖,http://zzy789.xyz/douyu1.php?id=2935323
恐怖故事,http://zzy789.xyz/douyu1.php?id=2337939
怡寳影院,http://zzy789.xyz/douyu1.php?id=434971
粤语电影,http://zzy789.xyz/douyu1.php?id=6566671
苹果影院,http://zzy789.xyz/douyu1.php?id=2793084
午夜故事,http://zzy789.xyz/douyu1.php?id=8722254
译制国语,http://zzy789.xyz/douyu1.php?id=2436390
蚂蚱影院,http://zzy789.xyz/douyu1.php?id=6079455
纪录片,http://zzy789.xyz/douyu1.php?id=4360438
恐怖丧尸鬼片,http://zzy789.xyz/douyu1.php?id=263824
斗鱼电影10,http://zzy789.xyz/douyu1.php?id=2935323
斗鱼电影22,http://zzy789.xyz/douyu1.php?id=1979257
斗鱼电影26,http://zzy789.xyz/douyu1.php?id=8413092
斗鱼电影71,http://zzy789.xyz/douyu1.php?id=2987100
斗鱼电影81,http://zzy789.xyz/douyu1.php?id=3870925
斗鱼电影97,http://zzy789.xyz/douyu1.php?id=8867878
斗鱼电影105,http://zzy789.xyz/douyu1.php?id=4290711
斗鱼电影108,http://zzy789.xyz/douyu1.php?id=6566671
斗鱼电影110,http://zzy789.xyz/douyu1.php?id=8415464
斗鱼电影111,http://zzy789.xyz/douyu1.php?id=8475821
斗鱼电影113,http://zzy789.xyz/douyu1.php?id=5522351
斗鱼电影114,http://zzy789.xyz/douyu1.php?id=562225
斗鱼电影116,http://zzy789.xyz/douyu1.php?id=8651489
斗鱼电影117,http://zzy789.xyz/douyu1.php?id=338759
斗鱼电影120,http://zzy789.xyz/douyu1.php?id=5354713
斗鱼电影124,http://zzy789.xyz/douyu1.php?id=2793084
斗鱼电影125,http://zzy789.xyz/douyu1.php?id=5067952
斗鱼电影129,http://zzy789.xyz/douyu1.php?id=413573
斗鱼电影130,http://zzy789.xyz/douyu1.php?id=8014467
斗鱼电影134,http://zzy789.xyz/douyu1.php?id=6725858
斗鱼电影135,http://zzy789.xyz/douyu1.php?id=7476264
斗鱼电影137,http://zzy789.xyz/douyu1.php?id=1274132
斗鱼电影141,http://zzy789.xyz/douyu1.php?id=7623292
斗鱼电影145,http://zzy789.xyz/douyu1.php?id=5033502
斗鱼电影151,http://zzy789.xyz/douyu1.php?id=426517
斗鱼电影153,http://zzy789.xyz/douyu1.php?id=8799435
斗鱼电影155,http://zzy789.xyz/douyu1.php?id=4258555
斗鱼电影158,http://zzy789.xyz/douyu1.php?id=8788687
斗鱼电影165,http://zzy789.xyz/douyu1.php?id=8705754
斗鱼电影169,http://zzy789.xyz/douyu1.php?id=7528160
贝爷求生,http://zzy789.xyz/douyu1.php?id=454867
斗鱼求生,http://zzy789.xyz/douyu1.php?id=9661369
歪歪影院,http://61.163.58.154:10604/yy/1382736877

